,sport,school,coach
1954,baseball,Dryden,Andrew Lampman
1955,baseball,Dunkirk,Frank Jagoda
1956,baseball,East Aurora,Robert Parry
1957,baseball,Eastchester,Dom Cecere
1958,baseball,Eden,Eric Cooper
1959,baseball,Edgemont,Michael Cozza
1960,baseball,Ellenville,dan cavanagh
1961,baseball,Falconer,Chris Schrader
1962,baseball,Fallsburg,Dominick Scanna
1963,baseball,Fonda-Fultonville,Rick Palumbo
1964,baseball,Fredonia,Robert Parry
1965,baseball,Granville,Cory Burton
1966,baseball,Greece Odyssey,Brian Wilson
1967,baseball,Greenville,Dane Carpenter
1968,baseball,Griffith Institute,Joel Lux
1969,baseball,Hastings,Jesse Waters
1970,baseball,Haverling,Sean Eighmey
1971,baseball,Highland,John Buonamano
1972,baseball,Holland Patent,Scott Parsons
1973,baseball,Hornell,Brian Dyring
1974,baseball,Ichabod Crane,Brian McComb
1975,baseball,Irvington,Arthur McCormack
1976,baseball,Lackawanna,Jeff Otremba
1977,baseball,Liberty,Justen Mills
1978,baseball,Livonia,Scott Gilman
1979,baseball,Marlboro Central,John Morrissey
1980,baseball,Maryvale,Ryan Mohr
1981,baseball,Math Science Tech Prep at Seneca,brad keitz
1982,baseball,Mattituck,Steve DeCaro
1983,baseball,McGann-Mercy,Ed Meier
1984,baseball,Mechanicville,Timothy Sheehan
1985,baseball,Midlakes,Jeff Maher
1986,baseball,Nanuet,Phil Carbone
1987,baseball,New Paltz,Sam Phelps
1988,baseball,Newfane,Chad Gretz
1989,baseball,North Rose-Wolcott,Erik Pentycofe
1990,baseball,Notre Dame Bishop Gibbons,chris campbell
1991,baseball,Olean,Les DeGolier
1992,baseball,O'Neill,Brian Arduino
1993,baseball,Oyster Bay,Jay Davis
1994,baseball,Palmyra-Macedon,Bryan Rodman
1995,baseball,Pawling,Bobby Rodriguez
1996,baseball,Penn Yan Academy,Steve Bouchard
1997,baseball,Pleasantville,Dan Iorio
1998,baseball,Port Jefferson,Jesse Rosen
1999,baseball,Putnam Valley,Niko D'Agnese
2000,baseball,Royalton-Hartland,Jim Heideman
2001,baseball,Rye Neck,Joe Carlucci
2002,baseball,Saratoga Central Catholic,Alphonse Lambert
2003,baseball,Schalmont,Christopher Teta
2004,baseball,Schuylerville,Darrin Renner
2005,baseball,Sherburne-Earlville,Jay Tackabury
2006,baseball,Southampton,Ike Birdsall
2007,baseball,Southwestern,Jared Brown
2008,baseball,Spackenkill,Don Neise
2009,baseball,Susquehanna Valley,Steve Haskell
2010,baseball,Taconic Hills,George Lagonia
2011,baseball,Tamarac,Kevin Onorato
2012,baseball,Tonawanda,John Frank
2013,baseball,Vernon-Verona-Sherrill,Chad Hodkinson
2014,baseball,Voorheesville,kyle turski
2015,baseball,Waterloo,Dan McGuane
2016,baseball,Watervliet,Pete Soroka
2017,baseball,Wayland-Cohocton,Steve Wager
2018,baseball,Westhill,Robert Weismore
2019,baseball,Westlake,John Consorti
2020,baseball,Whitman,Justin Devlin
2021,baseball,Whitney Point,Tim Pisarczyk
2022,baseball,Wilson,Mark Kurtz
2023,baseball,Alexander,Ben Whitmore
2024,baseball,Alfred-Almond,Keith Holmok
2025,baseball,Allegany-Limestone,Eric Hemphill
2026,baseball,Bainbridge-Guilford,Philip Bianchi
2027,baseball,Barker,Rob Mucha
2028,baseball,Beaver River,Michael Kogut
2029,baseball,Berlin,Josh Weaver
2030,baseball,Berne-Knox-Westerlo,Jeff Teats
2031,baseball,Bishop Grimes,Mark Kelley
2032,baseball,Blind Brook,Head Coach
2033,baseball,Bolivar-Richburg,Dustin Allen
2034,baseball,Brushton-Moira,Jason LaFlesh
2035,baseball,Canajoharie,Chad Bowerman
2036,baseball,Canisteo-Greenwood,Bryan Peters
2037,baseball,Cassadaga Valley,Joe Mistretta
2038,baseball,Cato-Meridian,William Mapley
2039,baseball,Cattaraugus-Little Valley,Chuck Senn
2040,baseball,Charles O. Dickerson,Scott Voorhees
2041,baseball,Chautauqua Lake,Bryan Bongiovanni
2042,baseball,Chester,Mike Doucette
2043,baseball,Clyde-Savannah,Dan Bonafede
2044,baseball,Cooperstown,David Bliss
2045,baseball,Cuba-Rushford,steve yatzkanic
2046,baseball,Da Vinci,Jim Connors
2047,baseball,Delaware Academy,Fred Barkalow
2048,baseball,Dolgeville,Joel Walrath
2049,baseball,Duanesburg,Chris Wyanski
2050,baseball,East Rockaway,James Hickey
2051,baseball,Franklinville,Reed Mitrowski
2052,baseball,Frewsburg,Jay Grann
2053,baseball,Geneseo,Nick Drollette
2054,baseball,Gowanda,Tim Smith
2055,baseball,Greenwich,Duke Beck
2056,baseball,Groton,Tyler Mattoon
2057,baseball,Harpursville,Tom Ryder
2058,baseball,Herkimer,Joe Brown
2059,baseball,Holland,Al Bett
2060,baseball,Hoosic Valley,George Brooks
2061,baseball,Keio Academy of N.Y.,Rocky Pasquale
2062,baseball,Keshequa,Abijah Gath
2063,baseball,Lake George,Tim Kissane
2064,baseball,Le Roy,Ieon KOUKIDES
2065,baseball,Lyons,Dean Schott II
2066,baseball,Maple Grove,Robert Parry
2067,baseball,Maple Hill,Rico Frese
2068,baseball,Mayfield,Darren Graf
2069,baseball,Middleburgh,Don France
2070,baseball,Naples,Brian Battle
2071,baseball,Newark Valley,Timothy Pisarczyk
2072,baseball,North Salem,Rob Gilchrist
2073,baseball,Norwood-Norfolk,Don Peterson
2074,baseball,Oakfield-Alabama,Nathan Klos
2075,baseball,Olmsted,Jorge Koury
2076,baseball,Oxford Academy,Chris Palmer
2077,baseball,Pavilion,Matt Helm
2078,baseball,Pine Plains,Steve Huber
2079,baseball,Portville,Mike Matz
2080,baseball,Pulaski,Butch Taplin
2081,baseball,Red Jacket,Nicholas Frechette
2082,baseball,Salamanca,Stephen Kojsza
2083,baseball,Sauquoit Valley,Sauquoit Valley
2084,baseball,Sidney,Matthew Ferraro
2085,baseball,South Lewis,CHAD BROWN
2086,baseball,South Seneca,Tim Crane
2087,baseball,Southold,greg tulley
2088,baseball,Stony Brook,Kyle Cavanaugh
2089,baseball,The Leffell School,scott dottavio
2090,baseball,Thousand Islands,Zach Meier
2091,baseball,Tioga,Kevin Evanek
2092,baseball,Tri-Valley,John Rusin
2093,baseball,Tuckahoe,Jerry Defabbia
2094,baseball,Tully,Douglas Clay
2095,baseball,Union Springs,Dan Zdanowski
2096,baseball,Walton,Arthur Loomis
2097,baseball,Waterford-Halfmoon,Michael Robbins
2098,baseball,Weedsport,Rob Matson
2099,baseball,West Canada Valley,Greg Jones
2100,baseball,Western New York Maritime Charter,Jeff Helmbrecht
2101,baseball,Westfield,Daniel martin
2102,baseball,Iona Prep,Ryan Mahoney
2103,baseball,Monsignor McClancy,Nicky Melito
2104,baseball,St. Agnes,Anton Gjieli
2105,baseball,Uwharrie Charter Academy,Lee Kennell
2106,baseball,Voyager Academy,jimmy roberts
2107,baseball,Cornerstone Charter Academy,Scott Pugh
2108,baseball,Falls Lake Academy,John Fletcher
2109,baseball,Columbia,Steve Ralph
2110,baseball,Hobbton,jason fussell
2111,baseball,John A. Holmes,robert jordan
2112,baseball,Louisburg,al bolton
2113,baseball,Gates County,Jacob Harrell
2114,baseball,Clover Garden,Josh Somers
2115,baseball,Christ the King,Markus Duckworth
2116,baseball,Perquimans,Justin Roberson
2117,baseball,North Stokes,Stephen Sauer
2118,baseball,Community School of Davidson,TJ Albert
2119,baseball,North Stanly,Will Davis
2120,baseball,East Surry,Chad Freeman
2121,baseball,Mount Airy,Weston Payne
2122,baseball,Granville Central,Barry Moore
2123,baseball,River Mill Academy,Brendan O'Malley
2124,baseball,Cherryville,Scott Heavner
2125,baseball,South Stanly,Terry Tucker
2126,baseball,North Moore,Billy Kennedy
2127,baseball,Jones Senior,Jason Barker
2128,baseball,Camden County,Hunter Lowe
2129,baseball,Robbinsville,Brent Icenhower
2130,baseball,Manteo,Alfie Wheeler
2131,baseball,Mitchell,Doug Willis
2132,baseball,Langtree Charter Academy,Tim Allen
2133,baseball,Warren County,Andy Short
2134,baseball,Southside,Daniel Folk
2135,baseball,South Stokes,Shane Worth
2136,baseball,North Duplin,Bill Outlaw
2137,baseball,Lincoln Charter,Scott Clark
2138,baseball,Bishop McGuinness,Patrick Bowen
2139,baseball,East Carteret,Daniel Griffee
2140,baseball,Thomas Jefferson Classical Academy,Brett Wease
2141,baseball,Rosman,Scotty Ruff
2142,baseball,Northside - Pinetown,John Robbins
2143,baseball,East Wake Academy,Chris Eason
2144,baseball,Chatham Charter,William Slaughter
2145,baseball,Cape Hatteras,Keith Durham
2146,baseball,Roxboro Community,Ron Hodgin
2147,baseball,Avery County,John-Michael Stafford
2148,baseball,Queen's Grant,Mackennon Watson
2149,baseball,Union Academy,Grant Williams
2150,baseball,North Edgecombe,Jeffrey Broadway
2151,baseball,Northampton County,Derrick Daye
2152,baseball,Pine Lake Preparatory,Dwight Ferguson
2153,baseball,Franklin Academy,Edwin Genao
2154,baseball,Rosewood,Jason King
2155,baseball,Vance Charter School,Larry Yates
2156,baseball,Lakewood,Jay Faircloth
2157,baseball,Bear Grass Charter,Terry Perry
2158,baseball,Starmount,Ryan Boles
2159,baseball,Oxford Preparatory,Benji Nelson
2160,baseball,Union,Douglas Burley
2161,baseball,Elkin,Bobby Smith
2162,baseball,North Rowan,Patrick Hampton
2163,baseball,Chatham Central,Brett Walden
2164,baseball,Polk County,Billy Alm
2165,baseball,Mountain Island Charter,Raikes Bennett
2166,baseball,Riverside,Leonard Allen
2167,baseball,Neuse Charter,jeremy repka
2168,baseball,Bradford Preparatory School,Steven Daley
2169,baseball,East Columbus,David Smith
2170,baseball,Swain County,Tyler Shuler
2171,baseball,North Carolina Leadership Academy,Phillip Landphair
2172,baseball,Princeton,Noah Edens
2173,baseball,Pamlico County,Chris Davis
2174,baseball,Pender,John Paul Federonko
2175,baseball,Carolina International School,Kevin Henri
2176,baseball,Highland School of Technology,Kenneth Pasour
2177,baseball,Hayesville,Jeff Vardo
2178,baseball,Wilson Preparatory Academy,Tony Ellison
2179,baseball,Lejeune,George Markle
2180,baseball,KIPP Pride,Daniel Clay
2181,baseball,Blue Ridge Early College,Jason Watson
2182,baseball,West Columbus,Jason Jones
2183,baseball,Triangle Math and Science Academy,Richard Helmer
2184,baseball,Mattamuskeet,Jay Etheridge
2185,baseball,Alleghany,Zack Bennett
2186,baseball,Piedmont Community Charter,Colton Ballard
2187,baseball,Rocky Mount Preparatory,Josh Curley
2188,baseball,Tarboro,Zachary Parisher
2189,baseball,Henderson Collegiate,Kurt Piel
2190,baseball,Cherokee,Matthew Maney
2191,baseball,South Creek,Matt Howell
2192,baseball,Albemarle,Corey Dick
2193,baseball,Millennium Charter Academy,Timmy Tucker
2194,baseball,Eno River Academy,Grant Batts
2195,baseball,South Davidson,Gabe Scott
2196,baseball,Andrews,Bryan Graves
2197,baseball,Highlands,Jerry Moore
2198,baseball,Murphy,Adam Clonts
2199,baseball,Northwest Halifax,Antonio Richardson
2200,baseball,South Robeson,Ryan Bullard
2201,baseball,Sugar Creek Charter School,James Stroman
2202,baseball,Weldon,Duriel Smith
2203,baseball,Winston-Salem Preparatory Academy,Kentaus Carter
2204,baseball,North Carolina School of Science & Math,gary mason
2205,baseball,Madison,Ronald Tipton
2206,baseball,West Craven,Michael McKeel
2207,baseball,Fairmont,Samuel Thorndyke
2208,baseball,Oak Grove,David Thomas
2209,baseball,Whiteville,Brett Harwood
2210,baseball,Kinston,Ryan Buie
2211,baseball,North Pitt,Ryan Meadows
2212,baseball,Randleman,Jake Smith
2213,baseball,Franklin,Tim Hawkins
2214,baseball,Roanoke Rapids,MARK SNEAD
2215,baseball,South Lenoir,David Combs
2216,baseball,Walkertown,Mike Lovelace
2217,baseball,North Lincoln,Barbara Swanson
2218,baseball,North Davidson,Matt Griffin
2219,baseball,Jordan-Matthews,John Headen
2220,baseball,Lincolnton,cole sigmon
2221,baseball,East Duplin,Brandon Thigpen
2222,baseball,Morehead,Jeffery Roberts
2223,baseball,R-S Central,Chadd Fowler
2224,baseball,Providence Grove,Glen Hunt
2225,baseball,North Johnston,Brian Ford
2226,baseball,Mount Pleasant,Justin Ridenhour
2227,baseball,Hibriten,Jeff Crisp
2228,baseball,Forbush,Jack Moss
2229,baseball,West Stokes,Jonathan Fansler
2230,baseball,Currituck County,Justin Hill
2231,baseball,Farmville Central,Eddie Rhodes
2232,baseball,West Wilkes,Drew Ward
2233,baseball,Bunker Hill,Marty Curtis
2234,baseball,Central Davidson,Matt Parsons
2235,baseball,Pisgah,Harold Shepard
2236,baseball,Trinity,Ryan Spencer
2237,baseball,West Davidson,Ryan Hokanson
2238,baseball,Midway,Cory Barnes
2239,baseball,James Kenan,Will Clark
2240,baseball,Lake Norman Charter,Josh Russell
2241,baseball,North Wilkes,Dwayne Berrier
2242,baseball,Ledford Senior,Chris Adams
2243,baseball,South Rowan,Thad Chrismon
2244,baseball,East Rutherford,Bobby Reynolds
2245,baseball,Shelby,Chris Emery
2246,baseball,East Gaston,Randy D. Sellers
2247,baseball,Patton,Jonathan Browning
2248,baseball,South Point,Jason Lineberger
2249,baseball,Croatan,Josh Shaffer
2250,baseball,Salisbury,mike herndon
2251,baseball,Southwest Onslow,ROY JARMAN
2252,baseball,J.F. Webb,Mike Carroll
2253,baseball,Brevard,Chris Lambert
2254,baseball,Clinton,Scott Lewis
2255,baseball,East Bladen,Grant Pait
2256,baseball,Anson,Zach Scoggins
2257,baseball,Bandys,Frank Porter
2258,baseball,South Columbus,Scott Johnson
2259,baseball,Burns,Alex Leonhardt
2260,baseball,East Henderson,Daniel Corhn
2261,baseball,West Lincoln,John Markley
2262,baseball,Carrboro,Kevin Ladd
2263,baseball,Nash Central,Willie Langley
2264,baseball,McMichael,Clark Erskine
2265,baseball,East Lincoln,Chris Matile
2266,baseball,West Iredell,Randy Martin
2267,baseball,Wallace-Rose Hill,Cory Lovelace
2268,baseball,Foard,Channon Vogel
2269,baseball,West Stanly,Chad Yow
2270,baseball,North Lenoir,Jackson Massey
2271,baseball,Heide Trask,Chris Johnson
2272,baseball,Ayden - Grifton,Corey B. Skinner
2273,baseball,Wilkes Central,Terry Johnson
2274,baseball,West Bladen,John Ammons
2275,baseball,North Surry,Tony Martin
2276,baseball,First Flight,Steve Saunders
2277,baseball,Atkins,Hunter Wolfington
2278,baseball,Durham School of the Arts,Jacson Lowe
2279,baseball,Dixon,Brandon Ball
2280,baseball,Hendersonville,Mark Cook
2281,baseball,Washington,Jerry Raper
2282,baseball,South Granville,Chris Riley
2283,baseball,Bunn,Patrick Warren
2284,baseball,Reidsville,Marc Tuttle
2285,baseball,Bartlett Yancey,erik phelps
2286,baseball,Thomasville,Noah Anderson
2287,baseball,Surry Central,Jeff Edmonds
2288,baseball,Ashe County,Mike Windish
2289,baseball,St. Pauls,Matthew Hunt
2290,baseball,Smoky Mountain,Jeremy Ellenburg
2291,baseball,Greene Central,Scott Jones
2292,baseball,Beddingfield,Zach Boyette
2293,baseball,Forest Hills,Marc Tsitouris
2294,baseball,Cummings,Kenyon Burns
2295,baseball,East Davidson,Dan Patton
2296,baseball,Chase,Tony Wall
2297,baseball,Mountain Heritage,Allen Wilson
2298,baseball,Wheatmore,Jon Spell
2299,baseball,Red Springs,Chris Howell
2300,baseball,Richlands,Garrett Smith
2301,baseball,Northeastern,Jonathan Watts
2302,baseball,Charles D. Owen,Anthony Lee
2303,baseball,Bertie,Bobby Harmon
2304,baseball,Spring Creek,Heath Whitfield
2305,baseball,Newton-Conover,Corey Nunley
2306,baseball,Draughn,Mason Biddix
2307,baseball,East Burke,Steve Peeler
2308,baseball,T. Wingate Andrews,Randy Norris
2309,baseball,Hertford County,Chris Towell
2310,baseball,Central Academy of Technology and Arts,Matt Garcia
2311,baseball,Carver,Marshall L. Lawrence Jr
2312,baseball,Graham,Robert Grant
2313,baseball,North Forsyth,Taylor Rutledge
2314,baseball,West Caldwell,Jason Bumgarner
2315,baseball,Eastern Randolph,Mitchell Frazier
2316,baseball,Parkwood,Rocky Richar
2317,baseball,Cuthbertson,Mike Matkovich
2318,baseball,Cleveland,Jamie Lee
2319,baseball,Southwest Guilford,Reid Holmes
2320,baseball,Rockingham County,George Barber
2321,baseball,North Brunswick,Dustin Medlin
2322,baseball,Northwood,David Miller
2323,baseball,Gray's Creek,Jeff Nance
2324,baseball,Crest,Steven Hodge
2325,baseball,J.H. Rose,RONALD VINCENT
2326,baseball,East Rowan,Brett Hatley
2327,baseball,Cape Fear,Jarrod Britt
2328,baseball,Southwestern Randolph,Tyler Clapp
2329,baseball,West Rowan,Seth Graham
2330,baseball,Hickory,David Craft
2331,baseball,Kings Mountain,Brad Melton
2332,baseball,North Buncombe,Charlie Harrison
2333,baseball,North Henderson,Justin King
2334,baseball,Union Pines,Eric Marion
2335,baseball,A.C. Reynolds,David Williams
2336,baseball,Southeast Guilford,Dave Beasley
2337,baseball,Walter M. Williams,Jamie Athas
2338,baseball,New Hanover,Richard Foy
2339,baseball,Northern Guilford,Landon Kimrey
2340,baseball,Topsail,Nick Raynor
2341,baseball,Asheville,Bill Hillier Jr
2342,baseball,Chapel Hill,Bryan Tuck
2343,baseball,C.B. Aycock,Allen Thomas
2344,baseball,Eastern Alamance,Randy Ballard
2345,baseball,White Oak,Ben Stewart
2346,baseball,West Johnston,josh plisko
2347,baseball,South Iredell,Michael Breedlove
2348,baseball,Enka,Todd Griffin
2349,baseball,Jesse Carson,Chris Cauble
2350,baseball,Rocky Mount,Carter Varnell
2351,baseball,Fike,Buck Edmundson
2352,baseball,Alexander Central,Pete Hardee
2353,baseball,Northern,Christian Tardieu
2354,baseball,Hunt,Jonathan Smith
2355,baseball,Freedom,Clint Zimmerman
2356,baseball,Erwin,Dylan Jones
2357,baseball,Lee County,Jevon Wade
2358,baseball,Southern Wayne,TRAE MCKEE
2359,baseball,Marvin Ridge,Trey Putman
2360,baseball,Montgomery Central,Sean Hassell
2361,baseball,South Brunswick,Mike Anderson
2362,baseball,South Johnston,Aaron Parnell
2363,baseball,D.H. Conley,Jason Mills
2364,baseball,Northside - Jacksonville,Chad Miller
2365,baseball,Southern Nash,Todd Brewer
2366,baseball,Orange,Jason Knapp
2367,baseball,North Gaston,Wes Hepler
2368,baseball,Central Cabarrus,Ronnie Bost
2369,baseball,Western Guilford,Matthew Wood
2370,baseball,East Wake,Tony Piercy
2371,baseball,Franklinton,Donnie Ray
2372,baseball,Western Alamance,Mitch Carter
2373,baseball,Parkland,Nolan Johnson
2374,baseball,Cox Mill,Desmond Robertson
2375,baseball,A.L. Brown,Empsy Thompson
2376,baseball,Jay M. Robinson,Ryan Hodges
2377,baseball,Mount Tabor,Kevin McIntosh
2378,baseball,Eastern Guilford,JAY WHITE
2379,baseball,Southern Alamance,Jason Smith
2380,baseball,Northwest Cabarrus,Joe Hubbard
2381,baseball,Havelock,Jeff Wilson
2382,baseball,Dudley,Rod Gorham
2383,baseball,Weddington,Travis Poole
2384,baseball,T.C. Roberson,Eric Filipek
2385,baseball,East Chapel Hill,Matt Russell
2386,baseball,Asheboro,Brett Hoogkamp
2387,baseball,Cedar Ridge,Bryson Massey
2388,baseball,Forestview,Brian Horne
2389,baseball,Triton,Jacob Willis
2390,baseball,North Iredell,Derrick Wishon
2391,baseball,Watauga,Ethan Greene
2392,baseball,Piedmont,Milt Flow
2393,baseball,Northeast Guilford,Brad White
2394,baseball,Tuscola,Zachary Shepherd
2395,baseball,Ashbrook,Josh Cobb
2396,baseball,West Carteret,Brooks Jernigan
2397,baseball,Swansboro,Sammy Hewitt
2398,baseball,Person,Kyle Boyette
2399,baseball,Terry Sanford,Samuel Guy
2400,baseball,Huss,Mike Micik
2401,baseball,Stuart Cramer,Terry Radford
2402,baseball,Northern Nash,Joey Keefe
2403,baseball,Smithfield-Selma,Gabe Brown
2404,baseball,Western Harnett,Dalton Hardee
2405,baseball,Southern Guilford,Adam Gunn
2406,baseball,West Henderson,Wesley King
2407,baseball,St. Stephens,Adam Windham
2408,baseball,Clayton,Brandon Lusk
2409,baseball,West Brunswick,Caleb Pardue
2410,baseball,Southern Durham,Avery Bryant
2411,baseball,Charlotte Catholic,Kevin Glossner
2412,baseball,Douglas Byrd,Mitchell McGill
2413,baseball,Jacksonville,K.J. McAllister
2414,baseball,Harnett Central,Lance Honeycutt
2415,baseball,Westover,Daniel Smith
2416,baseball,E.E. Smith,Charles O. Reed
2417,baseball,Concord,Jarrin Hogue
2418,baseball,Broughton,Jere Morton IV
2419,baseball,Fuquay - Varina,Milton Senter
2420,baseball,Myers Park,Erik Foor
2421,baseball,Ronald Reagan,Gary Nail
2422,baseball,Purnell Swett,Jeff Lamb
2423,baseball,Glenn,Keith Walker
2424,baseball,Scotland,Chad Hill
2425,baseball,Lumberton,Jeffrey McLamb
2426,baseball,South Caldwell,Jeff Parham
2427,baseball,Hough,Jimmy Cochran
2428,baseball,Zebulon B. Vance,Lindell Porter Sr.
2429,baseball,Heritage,Thomas Ferrara
2430,baseball,Hopewell,Shawn McGeorge
2431,baseball,Garner Magnet,Derik Goffena
2432,baseball,Pine Forest,Jarrod Britt
2433,baseball,Wake Forest,Mike Joyner
2434,baseball,South Central,Pat McRae
2435,baseball,Pinecrest,Jeff Hewitt
2436,baseball,R.J. Reynolds,Pat Frail
2437,baseball,Hillside,malcoum green
2438,baseball,Apex Friendship,Guy Civitello
2439,baseball,E.A. Laney,Eric Brown
2440,baseball,Corinth Holders,Adam Weaver
2441,baseball,Providence,Danny Hignight
2442,baseball,Lake Norman,Ty Wigginton
2443,baseball,West Forsyth,Brad Bullard
2444,baseball,Leesville Road,Jake Jones
2445,baseball,Ardrey Kell,Hal Bagwell
