,sport,school,coach
3050,Basketball,Chatham,John Roloson
3051,Basketball,Webutuck,Tyler Albrecht
3052,Basketball,SS Seward,Joe DiMattina
3053,Basketball,South Seneca,Heather Mott
3054,Basketball,Middleburgh,Mike Terrell
3055,Basketball,Cattaraugus-Little Valley,Matt Minnekine
3056,Basketball,Geneseo,Meghan Curley
3057,Basketball,Rensselaer,Kristin Alonzo
3058,Basketball,Barker,Dave Luckman
3059,Basketball,East Rockaway,Cheri Poland
3060,Basketball,Gowanda,Ross John
3061,Basketball,Westfield/Brocton,Dave Mathews
3062,Basketball,Bloomfield,Mike Schunk
3063,Basketball,Stillwater,Matthew LeMoyne
3064,Basketball,Granville,Adam Langworthy
3065,Basketball,Ticonderoga,Rick Smith
3066,Basketball,Hamilton,Benjamin Carter
3067,Basketball,Harley Allendale Columbia,Jason Hermance
3068,Basketball,Caledonia-Mumford,Mike Reed
3069,Basketball,Rochester Academy,Ronnie Joseph
3070,Basketball,Frankfort-Schuyler,jeff adasek
3071,Basketball,"Notre Dame (Utica, NY)",Mike Plonisch
3072,Basketball,South Lewis,David Martin
3073,Basketball,Tioga,Joe Robinson
3074,Basketball,Unadilla Valley,Brandi Whitbeck
3075,Basketball,Voorheesville,Andrew Karins
3076,Basketball,Middle Early College,Debra Stanczyk
3077,Basketball,Candor,Norm Szwec
3078,Basketball,Global Concepts,Jiliya Johnson
3079,Basketball,"Seton Catholic Central (Plattsburgh, NY)",Danielle Castine
3080,Basketball,Hadley Luzerne,Tyler Byrnes
3081,Basketball,Holley,Sal DeLuca
3082,Basketball,Tupper Lake,Travis Dupuis
3083,Basketball,Sherburne-Earlville,Karen Mulligan
3084,Basketball,Campbell-Savona,Mike Mouzon
3085,Basketball,Sodus,Matthew Miller
3086,Basketball,Berlin/New Lebanon,Corie Noel
3087,Basketball,Friends Academy,Jason Fiscina
3088,Basketball,Harpursville,Kurt Ehrensbeck
3089,Basketball,Sidney,Dylan Muller
3090,Basketball,Fort Plain,Phil Karker
3091,Basketball,Charles O. Dickerson,Neil Derache
3092,Basketball,St. John the Baptist,Kate Gordon
3093,Basketball,St. Catharine Academy,Sandra Capifali
3094,Basketball,St. Francis Prep,Joann Wagner
3095,Basketball,Bishop Loughlin,phinnigan edwards
3096,Basketball,Our Lady of Mercy Academy,Randy Todd
3097,Basketball,Moore Catholic,John Hood
3098,Basketball,Cardinal Spellman,Jane Morris
3099,Basketball,Kellenberg Memorial,John Heitner
3100,Basketball,Maria Regina,Theresa Hanneman
3101,Basketball,Archbishop Molloy,Joe Harnischfeger
3102,Basketball,Bishop Kearney,Rocco Sellitto
3103,Basketball,Preston,William McCaffrey
3104,Basketball,Sacred Heart,Tracey Smith
3105,Basketball,Sacred Heart Academy,dennis o'brien
3106,Basketball,St. Joseph,Michael Toro
3107,Basketball,Kennedy Catholic,Len Yearwood
3108,Basketball,St. Barnabas,Margaret O'Brien
3109,Basketball,Monsignor Scanlan,Tom Catalanotto
3110,Basketball,Mary Louis Academy,Joe Lewinger
3111,Basketball,St. Joseph Hill Academy,M Meagher
3112,Basketball,St. Anthony's,Hugh Flaherty
3113,Basketball,Aquinas,Priya Ragnauth
3114,Basketball,Fontbonne Hall Academy,Stephen Oliver
3115,Basketball,St. Edmund Prep,Danielle Madden
3116,Basketball,St. Dominic,Shannon White
3117,Basketball,Cathedral,Andrew Pipchinski
3118,Basketball,Brookfield Central,Doreen Rogers
3119,Basketball,Copenhagen,Natalie Scott
3120,Basketball,Hamilton,Gary Weeks
3121,Basketball,Elba,Tom Redband
3122,Basketball,Deposit/Hancock,Todd Hertzog
3123,Basketball,Fort Edward,Jason Thomas
3124,Basketball,Panama,Jeff Angeletti
3125,Basketball,Fillmore,Tom Parks
3126,Basketball,Poland,Jason Potempa
3127,Basketball,South Kortright Central,Josh Burroughs
3128,Basketball,Madrid-Waddington,Bryan Harmer
3129,Basketball,Schroon Lake,David Williams
3130,Basketball,Northstar Christian Academy,Roger Leo
3131,Basketball,Cherry Valley-Springfield,Jen Moore
3132,Basketball,Franklin Central,Michael Dutcher
3133,Basketball,Hammond Central,Head Coach Shawn Dack/Asst Coaches Chet Truskowski and Alyssa Crosby
3134,Basketball,Lyme Central,Mark Wilson
3135,Basketball,Sherman,Emily Eckwahl
3136,Basketball,Immaculate Heart Central,Jeff St. Croix
3137,Basketball,Hinsdale Central,Steve Noll
3138,Basketball,Prattsburgh Central/Avoca Central,Jeff Gilbert
3139,Basketball,Andover,Jacob Bannerman
3140,Basketball,Lima Christian,David Tillapaugh
3141,Basketball,Whitesville Central,Aaron Rawady
3142,Basketball,Hammondsport/Bradford Central,Kevin Davis
3143,Basketball,Heuvelton Central,Rob Powers
3144,Basketball,Keene Central,Joshua Whitney
3145,Basketball,Finney,Tim Blew
3146,Basketball,Argyle,Terry Chamberlain
3147,Basketball,Notre Dame,Tom McCulley
3148,Basketball,Romulus,Charlie Luffman
3149,Basketball,Germantown,Christina Pudney
3150,Basketball,Notre Dame Bishop Gibbons,patrick moran
3151,Basketball,Hartford Central,Jason Johnson
3152,Basketball,Whitehall,Boyd Hunt
3153,Basketball,Houghton Academy,Alex Wright
3154,Basketball,Arkport Central/Canaseraga,Rob Patrick
3155,Basketball,Pavilion,Ben Schwenebraten
3156,Basketball,Belleville Henderson Central,Danielle Donie
3157,Basketball,Loudonville Christian,Robert Scott
3158,Basketball,Northville,Gene Frasier
3159,Basketball,Sharon Springs Central,Joe Hilts
3160,Basketball,Marathon,Andrew Pierce
3161,Basketball,Sandy Creek,Lynne Morrison
3162,Basketball,Bishop Ludden,Carm Petrera
3163,Basketball,Clymer Central,Scott Neckers
3164,Basketball,Edwards-Knox,Patty Taylor
3165,Basketball,Jasper-Troupsburg,Kali Muhleisen
3166,Basketball,Worcester,Chris Kaltenbach
3167,Basketball,Saratoga Central Catholic,Ty Stacey
3168,Basketball,Eugenio Maria de Hostos Charter,Rita Maybell
3169,Basketball,Stockbridge Valley,Jacqueline Fort
3170,Basketball,Heatly,Brian Ford
3171,Basketball,Sackets Harbor Central,Sean Haley
3172,Basketball,Alfred-Almond,Tom Weller
3173,Basketball,La Fargeville,Colin Mingle
3174,Basketball,Hunter-Tannersville,Ryan Funck
3175,Basketball,Milford Central,James Weir
3176,Basketball,Johnsburg Central,Allison Gonyo
3177,Basketball,Kendall,Jeff Parizek
3178,Basketball,Crown Point,Shelly Young
3179,Basketball,Richfield Springs Central,Stacey Mayne
3180,Basketball,Saranac Lake,Frank Johns
3181,Basketball,Fabius Pompey,Marc Donahue
3182,Basketball,North Collins,Vincent Fininzio
3183,Basketball,Belfast,Lintz Bliven
3184,Basketball,Alexandria Central,Justin West
3185,Basketball,Chazy,Liz Garrand
3186,Basketball,Smithtown Christian,John Vaeth
3187,Basketball,Chesterton Academy,Mike Reggio
3188,Basketball,McGraw,jason wilbur
3189,Basketball,Oppenheim-Ephratah/St. Johnsville,Brian Seeley
3190,Basketball,Friendship,Deb Kane
3191,Basketball,Gilbertsville-Mt. Upton,Nicole Conway
3192,Basketball,Wells,Donnie Beach
3193,Basketball,Mount Morris,Dominic Chirico
3194,Basketball,Madison Central,Payge Miller
3195,Basketball,Genesee Valley,Bill Horn
3196,Basketball,Pine Valley Central,Eric Spanbauer
3197,Basketball,Riverside,Jodie Bowers
3198,Basketball,Scio Central,Bethany Faulkner
3199,Basketball,Lisbon Central,Dicky Marcellus
3200,Basketball,Parishville-Hopkinton,Al Mason
3201,Basketball,Morris Central,Rhoda Flint
3202,Basketball,Margaretville Central,Justin Hamm
3203,Basketball,Afton,lacy stanton
3204,Basketball,Laurens Central,Steven West
3205,Basketball,Fort Ann,Katelyn White
3206,Basketball,Forestville Central,Sierra Finch
3207,Basketball,Cardinal O'Hara,Darryl Oneil
3208,Basketball,The Park School of Buffalo,Samantha Hutchins
3209,Basketball,Sacred Heart Academy,Carrie Owens
3210,Basketball,St. Mary's,Anthony Ottomano
3211,Basketball,Christian Central Academy,Quintin Redfern
3212,Basketball,Mount Mercy Academy,John Glose
3213,Basketball,Buffalo Seminary,Eva Cunningham
3214,Basketball,Nardin Academy,Janessa Vandegriff
3215,Basketball,Mount St. Mary Academy,William Snyder
3216,Basketball,Brandeis,Vera Springer
3217,Basketball,Hyde Leadership,Matthew Hittenmark
3218,Basketball,Academy of American Studies,Doug Condon
3219,Basketball,Construction,jason salamanca
3220,Basketball,"Roosevelt (New York, NY)",Mark Strasser
3221,Basketball,Wagner,Tom Rizzo
3222,Basketball,South Shore,Anwar Gladden
3223,Basketball,East New York Family Academy,Fred Fortune
3224,Basketball,Brooklyn Law & Tech,Michael Lloyd
3225,Basketball,Fort Hamilton,anthony attanasio
3226,Basketball,Medgar Evers College Prep,Devante Heath
3227,Basketball,Harlem Village Academy,Dion Robertson
3228,Basketball,Hunter College,william Potter
3229,Basketball,New Utrecht,Howard Seff
3230,Basketball,Mott Haven,William Mann
3231,Basketball,All City Leadership Academy,Jonathon Amato
3232,Basketball,Summit Academy,Dytanya Mixson
3233,Basketball,Hamer,Debbie Smith
3234,Basketball,Newtown,John Sarantonio
3235,Basketball,"Kennedy (Queens, NY)",Lisa Byheny
3236,Basketball,Bowne,Kathy Koutroulos
3237,Basketball,Telecommunication Arts Tech,Marc. Cohen
3238,Basketball,Rustin,Philip Sylvester
3239,Basketball,Townsend Harris,Mara Cohen
3240,Basketball,Gompers,jeremy harper
3241,Basketball,Irving,Pearl Dixon
3242,Basketball,Banneker Academy,Rodney Johnson
3243,Basketball,Clinton School,Phil Andrews
3244,Basketball,Bard,Michael Gordon
3245,Basketball,Democracy Prep,Walter Flowers
3246,Basketball,New Dorp,Alex Immella
3247,Basketball,Bushwick,kenya wade
3248,Basketball,Bronx High School of Science,Bob Gregory
3249,Basketball,Erasmus Hall,Raymond Griffiths
3250,Basketball,Tottenville,Cathy Morano
3251,Basketball,Inwood Academy,Jason Marchena
3252,Basketball,Information Tech,Geoffe Serrano
3253,Basketball,Campus Magnet,Shannon Kohm
3254,Basketball,Jamaica,Stephen Heiss
3255,Basketball,Cleveland,John Ciano
3256,Basketball,"Kennedy (Bronx, NY)",Glenn O'Neill
3257,Basketball,Taft,milton wade
3258,Basketball,Beacon,christina dahl
3259,Basketball,Hillcrest,Lawanda Greene
3260,Basketball,Art & Design,George Zicopoulos
3261,Basketball,Math Science & Engineering,Nick Diunte
3262,Basketball,Forest Hills,Megan Colby
3263,Basketball,Wings Academy,JUAN GONZALEZ
3264,Basketball,Manhattan Village Academy,Ryan Bittman
3265,Basketball,"Roosevelt (Brooklyn, NY)",Phyllis Wright
3266,Basketball,Boys & Girls,LaRon Mapp
3267,Basketball,Barton,Michael Bedell
3268,Basketball,Grady,Denise Mcghie
3269,Basketball,Lehman,Joseph Yarusso
3270,Basketball,Riverdale/Kingsbridge Academy,William Cushing
3271,Basketball,Frederick Douglass Academy III,Shana Williams
3272,Basketball,Grand Street Campus,Javier Bevacqua
3273,Basketball,Jefferson,Clavin Young
3274,Basketball,Millennium,Brian McCarthy
3275,Basketball,Brooklyn Tech,David Weiss
3276,Basketball,Madison,Richard Tighe
3277,Basketball,Midwood,Mike Moore
3278,Basketball,Bergtraum,ed grezinsky
3279,Basketball,Francis Lewis,Stephen Tsai
3280,Basketball,Washington,Jose Soriano
3281,Basketball,Sinatra,Gary Gregory
3282,Basketball,Addams,Milton Wade
3283,Basketball,Far Rockaway,Michael Citron
3284,Basketball,Van Buren,HERMAN CRUMP
3285,Basketball,Pathways College Prep,ephesian miller
3286,Basketball,Newcomers,Thomas Lehman
3287,Basketball,East New York Transit Tech,Douglas Fileppo
3288,Basketball,Fashion Industries,Thomasina Robinson
3289,Basketball,John Adams,Thomas Glass
3290,Basketball,Port Richmond,Nancy Cena
3291,Basketball,Lane,Shayna Garrison
3292,Basketball,Seward Park,Andre Lamy
3293,Basketball,Queens Teaching,Jaime Selip
3294,Basketball,Walton,Jason Norman
3295,Basketball,Robeson Business Tech,esther georges
3296,Basketball,Springfield Gardens,Janet Kleiner
3297,Basketball,Petrides,Guistina Rossi
3298,Basketball,Westinghouse,Richard Butz
3299,Basketball,Van Arsdale,John LoSasso
3300,Basketball,Brooklyn Collegiate,Rodney Johnson
3301,Basketball,Wingate,David Reiter
3302,Basketball,Percy Sutton,Jason McFall
3303,Basketball,Manhattan Center for Science & Math,Jaywana Bradley
3304,Basketball,Curtis,talia sutton
3305,Basketball,Martin Luther King Jr Educational Campus,Larry Williams
3306,Basketball,Roosevelt Educational,John Sanjurjo
3307,Basketball,E.E. Smith,Latanya Hardy
3308,Basketball,Southeast Guilford,Rachel Clark
3309,Basketball,Freedom,Amber Reddick
3310,Basketball,D.H. Conley,Shawn Moore
3311,Basketball,Cuthbertson,Joel A
3312,Basketball,Jesse Carson,Brooke Stouder
3313,Basketball,Jacksonville,Monique Gidrey
3314,Basketball,Eastern Alamance,Tim Krotish
3315,Basketball,Enka,Aaron Reagan
3316,Basketball,Southwestern Randolph,Seth Baxter
3317,Basketball,Rocky Mount,Michael Gainey
3318,Basketball,Asheville,Sonita Warren-Dixon
3319,Basketball,Clayton,Marlon Lee
3320,Basketball,Ashbrook,juan smith
3321,Basketball,Central Cabarrus,Brandon Blalock
3322,Basketball,Charlotte Catholic,robert conrad
3323,Basketball,Northwood,Cameron Vernon
3324,Basketball,West Rowan,Ashley Poole
3325,Basketball,Harnett Central,Catherine Griffin
3326,Basketball,White Oak,Deborah Lausterer
3327,Basketball,Southern Durham,Teddy McKoy
3328,Basketball,Northern Guilford,Kim Furlough
3329,Basketball,Westover,Michael Ferguson
3330,Basketball,Hickory,Barbara Helms
3331,Basketball,East Rowan,Kevin Holland
3332,Basketball,North Buncombe,Tami Ramsey
3333,Basketball,Swansboro,Kim Miller
3334,Basketball,Dudley,Frank McNeil
3335,Basketball,Western Alamance,Ray Edmond
3336,Basketball,Hunt,Tiffany Parks
3337,Basketball,Union Pines,Anissa Little
3338,Basketball,Weddington,Aaron Brown
3339,Basketball,Northern Nash,Grover Battle
3340,Basketball,Forestview,Kevin Gurganus
3341,Basketball,Watauga,Laura Barry
3342,Basketball,Asheboro,David Hayes
3343,Basketball,Southwest Guilford,Nick Scarborough
3344,Basketball,East Chapel Hill,Tameka Jones
3345,Basketball,Person,Jay Carmichael
3346,Basketball,East Wake,Toni Dupree
3347,Basketball,Chapel Hill,John French
3348,Basketball,Parkwood,Jesse Boyce
3349,Basketball,Southern Wayne,Ricky Lofton
3350,Basketball,Walter M. Williams,Andrea Stinson
3351,Basketball,Erwin,Matt Carpenter
3352,Basketball,Mount Tabor,Rick Anderson
3353,Basketball,Cox Mill,Lin Smithson
3354,Basketball,Triton,Wendy Simmons
3355,Basketball,Northwest Cabarrus,Jarmaine Spruill
3356,Basketball,Vance County,Sheila Kearney
3357,Basketball,Smithfield-Selma,Dedrick Payton
3358,Basketball,North Gaston,Courtney Wellman
3359,Basketball,Franklinton,Matthew Hockaday
3360,Basketball,Piedmont,Anthony George
3361,Basketball,Alexander Central,Jon Presnell
3362,Basketball,Orange,BJ Condron
3363,Basketball,North Brunswick,Travis Fortune
3364,Basketball,Western Guilford,Gina Miga
3365,Basketball,C.B. Aycock,Randy Pate
3366,Basketball,Southern Nash,Jordan Bass
3367,Basketball,West Johnston,Laura Jefferson
3368,Basketball,Northeast Guilford,Coach Polk
3369,Basketball,Gray's Creek,Rick Rhoda
3370,Basketball,Parkland,Ken Leak
3371,Basketball,South Iredell,Marcus Chambers
3372,Basketball,A.C. Reynolds,Amanda Whitaker
3373,Basketball,Cape Fear,Brian Graham
3374,Basketball,J.H. Rose,Danian Carr
3375,Basketball,Cleveland,Robby White
3376,Basketball,A.L. Brown,Mark Hogan
3377,Basketball,Kings Mountain,Nicholas Inman
3378,Basketball,Rockingham County,Jesse Wall
3379,Basketball,West Carteret,Lindsey Howell
3380,Basketball,Southern Alamance,Amy Sarratt
3381,Basketball,New Hanover,Hilbert Sampson
3382,Basketball,North Henderson,Zach Wilkins
3383,Basketball,Northern,Tim Crutchfield
3384,Basketball,Havelock,anna spear
3385,Basketball,West Brunswick,Andrienne Bannerman
3386,Basketball,Concord,Brian Lytton
3387,Basketball,Douglas Byrd,Coach Jernard Grant
3388,Basketball,Statesville,Gregory Stewart
3389,Basketball,Southern Lee,Patrick Paye
3390,Basketball,Huss,Bobby Lipscomb
3391,Basketball,Tuscola,Pam Bryant
3392,Basketball,Topsail,Jay Kapiko
3393,Basketball,South Brunswick,CJ Nobles
3394,Basketball,Montgomery Central,William Hunter
3395,Basketball,T.C. Roberson,Laura Foster
3396,Basketball,Eastern Guilford,Shamiah Harvey
3397,Basketball,Sun Valley,Paul Swartz
3398,Basketball,Southern Guilford,Kelly Smith
3399,Basketball,South Johnston,Whitney Williams
3400,Basketball,Lee County,La' Keisha Snipes
3401,Basketball,Crest,Jessica Brunson
3402,Basketball,Stuart Cramer,Carey Pohlman
3403,Basketball,Western Harnett,Matthew Smith
3404,Basketball,West Henderson,Chris Garner
3405,Basketball,North Iredell,Roger Bumgarner
3406,Basketball,Terry Sanford,Zakiyyah Marcell
3407,Basketball,Fike,Jeff Nelson
3408,Basketball,Jay M. Robinson,Alexis Hornbuckle
3409,Basketball,Northside - Jacksonville,Ellen Church
3410,Basketball,St. Stephens,Roger Shield
3411,Basketball,Monroe,Leroy Osborne
3412,Basketball,Cedar Ridge,William Dobbs
3413,Basketball,Southeast Raleigh,Nicole Meyers
3414,Basketball,Glenn,Melvin Heggie
3415,Basketball,Mallard Creek,clarence johnson
3416,Basketball,Providence,Jennifer Bean
3417,Basketball,Apex Friendship,Scott Campbell
3418,Basketball,Northwest Guilford,Haley Hackett
3419,Basketball,Jack Britt,Nattlie McArthur
3420,Basketball,Wakefield,Donald Williams
3421,Basketball,Zebulon B. Vance,Donnell Rhyne
3422,Basketball,Ashley,Adrienne Gale
3423,Basketball,Jordan,Ty Cox
3424,Basketball,Ragsdale,Ben Bradford
3425,Basketball,E.A. Laney,Ashley Berting
3426,Basketball,Hoggard,Boubacar Aw
3427,Basketball,Millbrook,Chris East
3428,Basketball,South Mecklenburg,Cristie Mitchell
3429,Basketball,Hillside,Ovester Grays
3430,Basketball,Independence,Lauren Galvani
3431,Basketball,Garner Magnet,William Stigler
3432,Basketball,North Mecklenburg,Jennifer Baker
3433,Basketball,Knightdale,Martin Faison
3434,Basketball,Holly Springs,Peace Easton
3435,Basketball,Seventy-First,ignatius williams
3436,Basketball,South Central,Robert Duck
3437,Basketball,Myers Park,barbara Nelson
3438,Basketball,David W. Butler,Mark Sanders
3439,Basketball,Leesville Road,Don Proehl
3440,Basketball,Richmond,Teddy Moseley
3441,Basketball,Rolesville,Anthony McKoy
3442,Basketball,East Forsyth,Aaron Grier
3443,Basketball,Lake Norman,McKenzie Graham
3444,Basketball,Hopewell,Scott Parkin
3445,Basketball,Olympic,Jessica Freeman
3446,Basketball,Purnell Swett,Jonathan Efird
3447,Basketball,Hickory Ridge,Tolonda Simmons
3448,Basketball,West Forsyth,Brittany Cox
3449,Basketball,Green Level,Mike Robinson
3450,Basketball,Ardrey Kell,Jeff Buseick
3451,Basketball,Athens Drive,Allyson Stephenson
3452,Basketball,Pinecrest,Ronshau Cole
3453,Basketball,Green Hope,Mike Robinson
3454,Basketball,South View,Brent Barker
3455,Basketball,Heritage,Pat Kennedy
3456,Basketball,Overhills,Nick Lewis
3457,Basketball,Cardinal Gibbons,Jessica Lowe
3458,Basketball,Panther Creek,Danielle Sullivan
3459,Basketball,McDowell,Jennifer Kinninger
3460,Basketball,Phillip O. Berry Academy of Technology,Kelvin Brim
3461,Basketball,New Bern,Joe Davis
3462,Basketball,Ronald Reagan,Eric Rader
3463,Basketball,Lumberton,Sam Davis
3464,Basketball,Apex,Charli Michael
3465,Basketball,Rocky River,Amber Neely
3466,Basketball,Middle Creek,Henry Harden
3467,Basketball,Sanderson,Delano Tavares
3468,Basketball,Hough,Andrae Butts
3469,Basketball,West Mecklenburg,Shaunita Randolph
3470,Basketball,Mooresville,Jay Clark
3471,Basketball,R.J. Reynolds,T.J. Eggers
3472,Basketball,Page,Ed Johnson
3473,Basketball,Corinth Holders,Shannon Lee
3474,Basketball,Pine Forest,Kayla Pless
3475,Basketball,Grimsley,Titus Duff
3476,Basketball,Porter Ridge,Angelia James
3477,Basketball,Fuquay - Varina,Gail Siemer
3478,Basketball,Scotland,Mallarie Snow
3479,Basketball,West Charlotte,Reggie Mobley
3480,Basketball,Cary,DeEarnest McLemore
3481,Basketball,Wake Forest,Clint Williams
3482,Basketball,Hoke County,LaToya Ray
3483,Basketball,East Mecklenburg,leon white
3484,Basketball,Riverside-Durham,Wendy Palmer
3485,Basketball,Enloe,Keshia Smith
3486,Basketball,Broughton,Tommy Moore
3487,Basketball,Garinger,La'Tavia Rorie
3488,Basketball,Harding University,Jonathan Simmons
3489,Basketball,South Garner,Wyndell Holmes
3490,Basketball,High Point Central,SHAY Hayes
3491,Basketball,Oak Ridge Military Academy,Bobby Allison
3492,Basketball,Winston-Salem Christian,ROCKY BRUNDAGE
3493,Basketball,Mount Zion Christian Academy,James Houston
3494,Basketball,Emerson Waldorf,Brian Watson
3495,Basketball,Bradford Academy,Amy Fairchild
3496,Basketball,Piedmont Classical,Zhaquandalee Greer
3497,Basketball,Community Baptist,Kristin Billingsley
3498,Basketball,Triad Baptist Christian Academy,Bret Yates
3499,Basketball,Southern Wake Academy,Brythe Johnson
3500,Basketball,New Life Christian Academy,Nathan Jones
3501,Basketball,Quality Education Academy,Altamise Leath
3502,Basketball,North East Carolina Prep,Alyssa Hamill
3503,Basketball,Millers Creek Christian,Brian Evans
3504,Basketball,Thomas Academy,Jonathan Crawley
3505,Basketball,Triad Math and Science Academy,Marcus Van Hagen
3506,Basketball,Bethany Community School,Jeff Kallam
3507,Basketball,Noble Academy,Calvin Chadwick
3508,Basketball,New Manna Christian,Curtis Styles
3509,Basketball,Southview Christian,Alana Dysart
3510,Basketball,Heritage Christian Academy,Monica Anderson
3511,Basketball,Woodland Baptist Christian,Rachel Stephenson
3512,Basketball,Calvary Christian,Lynette Cave
3513,Basketball,Temple Baptist,Duane Boyer
3514,Basketball,Tabernacle Christian,Lauren Hickman
3515,Basketball,White Plains Christian,Ronnie Eaton
3516,Basketball,Victory Christian,Reggie Smith
3517,Basketball,New Life Christian Academy,Tammi Archer
3518,Basketball,Fayetteville Street Christian,Allison Edwards
3519,Basketball,Mount Calvary Christian,Leslie Callahan
3520,Basketball,Community Christian Academy,David Ross
3521,Basketball,Union Grove Christian,Zach Bowman
3522,Basketball,Hilltop Christian,Rudy Manriquez
3523,Basketball,Wilson Christian Academy,Brian Trull
3524,Basketball,Tabernacle Christian,Charity Richardson
3525,Basketball,Gospel Light Christian,Kevin Cain
3526,Basketball,Berean Baptist Academy,Annie Levens-Morris
3527,Basketball,Faith Christian Academy,Kimberly Howard
3528,Basketball,Alamance Christian,PAUL BURNS
3529,Basketball,Sheets Memorial Christian,Melly Bosch
3530,Basketball,Vandalia Christian,Andy Flynn
3531,Basketball,Faith Christian,Bruce McLanahan
3532,Basketball,Bethel Christian Academy,Ashley Stroud
3533,Basketball,Cramerton Christian Academy,Wendy Douglas
3534,Basketball,Wilmington Christian Academy,Thomas Davis
3535,Basketball,Trinity Christian,Charles Tubbs
3536,Basketball,Victory Christian Center,Sanchia Chapman
3537,Basketball,Northeast Academy,Joella Brown
3538,Basketball,Grace Christian,Dwayne Whiteheart
3539,Basketball,Pungo Christian Academy,Melanie Eddleman
3540,Basketball,The Burlington School,Tavores Vanhook
3541,Basketball,Lee Christian,Donna Taylor
3542,Basketball,Northwood Temple Academy,Darius Moore
3543,Basketball,Greenfield,Bruce Wall
3544,Basketball,Neuse Christian Academy,Zachary Shank
3545,Basketball,Terra Ceia Christian,Verm Parsons
3546,Basketball,Kerr-Vance Academy,Marcus Foster
3547,Basketball,Hobgood Academy,Pamela Tutor
3548,Basketball,North Hills Christian,Marcus White
3549,Basketball,Christ Covenant,Daniel Hines Entzminger
3550,Basketball,Cape Fear Christian Academy,Bobby Lamb
3551,Basketball,Lawrence Academy,Lee Hoffman
3552,Basketball,Community Christian,Kenneth Atkinson
3553,Basketball,United Faith Christian Academy,Lori Finanger
3554,Basketball,Albemarle School,Tonya Jennings
3555,Basketball,Crossroads Christian,Shane Wilder
3556,Basketball,Southside Christian,Angie Register
3557,Basketball,John Paul II Catholic,Chris Challender
3558,Basketball,Cresset Christian Academy,Greg Hardy
3559,Basketball,O'Neal,Lulu Brase
3560,Basketball,Wayne Country Day,Maurice Jones
3561,Basketball,Rocky Mount Academy,Katherine Johnston
3562,Basketball,University Christian,Deborah Congro
3563,Basketball,Salem Baptist Christian,Al Carrington
3564,Basketball,Gaston Day,troy phillips
3565,Basketball,St. Thomas More Academy,Jake Noland
3566,Basketball,Faith Christian,Taylor Whitley
3567,Basketball,Friendship Christian,Ric Nelson
3568,Basketball,Trinity Academy,April Richerson
3569,Basketball,Davidson Day,Albert Wilson
3570,Basketball,Wayne Christian,Michael Richards
3571,Basketball,Burlington Christian Academy,Callum Brown
3572,Basketball,Statesville Christian,Mark McCollum
3573,Basketball,Northside Christian Academy,Jody Patton
3574,Basketball,"Thales Academy (Rolesville, NC)",Paula Cynar
3575,Basketball,Hickory Christian Academy,Chris Sigmon
3576,Basketball,Oakwood,Kris Arnold
3577,Basketball,Carolina Friends,Justine Allpress
3578,Basketball,Westminster Catawba Christian,Zachary Holz
3579,Basketball,Harrells Christian Academy,Christian Rogers
3580,Basketball,Freedom Christian Academy,Marcus Mcduffie
3581,Basketball,Fayetteville Academy,Kevin Dennison
3582,Basketball,Trinity of Durham and Chapel Hill,Mary Alice Pike
3583,Basketball,Westchester Country Day,Mary-Ann Ross
3584,Basketball,Epiphany,Juan Padro
3585,Basketball,T.R. Miller,Ronald Jackson
3586,Basketball,Pisgah,Carey Ellison
3587,Basketball,Prattville Christian Academy,Tara Osborne
3588,Basketball,Susan Moore,Natasha Smallwood
3589,Basketball,Pike Road,Courtney Ward
3590,Basketball,Lauderdale County,Brant Llewellyn
3591,Basketball,Montgomery Academy,Barry Fencher
3592,Basketball,Phil Campbell,Amy Moss
3593,Basketball,Winfield,Joseph Wilson
3594,Basketball,Straughn,Bradley Stephens
3595,Basketball,Midfield,Charles Thomas
3596,Basketball,Glencoe,Jamie Barkley
3597,Basketball,New Hope,Craig McGill
3598,Basketball,Bayside Academy,Brittany Davidson
3599,Basketball,Hale County,Travis Jenkins
3600,Basketball,Flomaton,Jarrod Green
3601,Basketball,St. Michael Catholic,David Offerle
3602,Basketball,Pike County,Kasey Parker
3603,Basketball,Geneva,Rich bixby
3604,Basketball,Pleasant Valley,David Bryant
3605,Basketball,Sylvania,Jeremy Smith
3606,Basketball,Lamar County,Chad Robinson
3607,Basketball,St. James,Katie Barton
3608,Basketball,Providence Christian,Mark Wright
3609,Basketball,Carbon Hill,Donald Tittle
3610,Basketball,Thomasville,Dereta Gavin
3611,Basketball,Locust Fork,Barbara Roy
3612,Basketball,Brindlee Mountain,Suzan Howard
3613,Basketball,Hanceville,Carl Barnett
3614,Basketball,Colbert Heights,Brad James
3615,Basketball,Clements,Zach Meadows
3616,Basketball,Beulah,Dwayne Thomas
3617,Basketball,Piedmont,matt deerman
3618,Basketball,Southside,Ed Dean
3619,Basketball,Saks,Michelle Morgan
3620,Basketball,Slocomb,Jarrod Price
3621,Basketball,East Lawrence,Ernest Ferguson
3622,Basketball,Wicksburg,Mandy Collins
3623,Basketball,Mobile Christian,Clint Mitchell
3624,Basketball,Holt,Deon Washington
3625,Basketball,Greene County,Danielle Sanders
3626,Basketball,Comer,Oren Barclay
3627,Basketball,Pennington,Chrsitina Warren
3628,Basketball,Bullock County,Kelvin Graves
3629,Basketball,Westminster Christian,Becky Plott
